,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,Hispanic,Two or more races,Asian,Other race,African American,Hawaiian or other Pacific Islander,American Indian or Alaska native,Male,Female,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/stewart-county-ga/,C minus,B,C+,C,A minus,C,B+,A,C+,B,C,"Stewart County is located in Georgia with a population of 6,293. In Stewart County, most residents own their homes. Residents of Stewart County tend to lean liberal.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.06,0.07,0.1,0.27,0.12,0.13,0.1,0.15,0.04,-0.6666666666666666,0.08,-0.6000000000000001,0.2,-0.31034482758620685,0.36,0.33333333333333326,0.32,1.666666666666667,,,,,,,,0.043,0.345,0.327,0.23,0.19,0.01,0.03,0.01,0.52,0.0,0.0,0.67,0.33,0.45,0.19,0.18,0.13,0.05,0.42,0.33,0.2,0.06
0,https://www.niche.com/places-to-live/c/marion-county-al/,B,B+,C,B minus,C+,C+,B,A,B minus,C+,C+,"Marion County is located in Alabama with a population of 29,866. In Marion County, most residents own their homes. Many retirees live in Marion County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.11,0.1,0.08,0.11,0.11,0.14,0.14,0.21,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.32,0.10344827586206917,0.35,0.29629629629629606,0.2,0.6666666666666667,,,,,,,,0.028999999999999998,0.172,0.006,0.92,0.03,0.01,0.0,0.0,0.03,0.0,0.0,0.49,0.51,0.36,0.23,0.21,0.17,0.03,0.38,0.35,0.19,0.08
0,https://www.niche.com/places-to-live/c/humboldt-county-nv/,B minus,B minus,B,B minus,A minus,C+,B,C+,B minus,C+,A minus,"Humboldt County is located in Nevada with a population of 16,828. In Humboldt County, most residents own their homes. Many families live in Humboldt County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.13,0.14,0.07,0.15,0.13,0.12,0.13,0.13,0.06,-0.5,0.11,-0.45000000000000007,0.35,0.2068965517241379,0.31,0.14814814814814814,0.18,0.5,,,,,,,,0.024,0.129,0.069,0.65,0.27,0.01,0.01,0.0,0.01,0.0,0.05,0.52,0.48,0.16,0.18,0.19,0.35,0.11,0.25,0.26,0.21,0.29
0,https://www.niche.com/places-to-live/c/wilkinson-county-ms/,D minus,C,B minus,D+,B,C minus,unavailable,A,C,C,C+,"Wilkinson County is located in Mississippi with a population of 8,875. In Wilkinson County, most residents own their homes. Many families live in Wilkinson County and residents tend to be liberal.",,,,,,,,0.2,0.8,,,,,,,,,,,,,,,0.12,0.09,0.08,0.15,0.13,0.12,0.14,0.17,0.05,-0.5833333333333333,0.09,-0.55,0.21,-0.27586206896551724,0.41,0.5185185185185184,0.25,1.0833333333333335,,,0,0,3,1,0,0.047,0.345,0.0,0.28,0.0,0.01,0.0,0.0,0.71,0.0,0.0,0.55,0.45,0.47,0.2,0.19,0.12,0.02,0.48,0.29,0.17,0.06
0,https://www.niche.com/places-to-live/c/elliott-county-ky/,C minus,B,C,C minus,C minus,A minus,B minus,A minus,C minus,C,C,"Elliott County is located in Kentucky with a population of 7,510. In Elliott County, most residents own their homes. Many retirees live in Elliott County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.1,0.09,0.08,0.14,0.15,0.13,0.13,0.19,0.03,-0.75,0.07,-0.6499999999999999,0.22,-0.2413793103448275,0.43,0.5925925925925926,0.25,1.0833333333333335,,,,,,,,0.006,0.302,0.001,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.57,0.43,0.42,0.21,0.21,0.16,0.0,0.45,0.32,0.15,0.07
0,https://www.niche.com/places-to-live/c/webster-county-wv/,D+,B minus,C minus,D+,C minus,C+,unavailable,A,C minus,C+,C+,"Webster County is located in West Virginia with a population of 8,386. In Webster County, most residents own their homes. Many retirees live in Webster County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.1,0.1,0.07,0.1,0.11,0.14,0.16,0.23,0.06,-0.5,0.05,-0.75,0.18,-0.3793103448275862,0.5,0.8518518518518516,0.21,0.75,,,0,4,13,4,1,0.051,0.258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.39,0.19,0.23,0.15,0.03,0.39,0.31,0.2,0.1
0,https://www.niche.com/places-to-live/c/grant-county-or/,C,C minus,C minus,C minus,C,C,B minus,C+,B minus,B,A minus,"Grant County is located in Oregon with a population of 7,189. In Grant County, most residents own their homes. Many retirees live in Grant County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.11,0.07,0.05,0.09,0.1,0.11,0.18,0.29,0.07,-0.41666666666666663,0.12,-0.4,0.34,0.1724137931034484,0.36,0.33333333333333326,0.11,-0.08333333333333326,,,,,,,,0.047,0.17800000000000002,0.009000000000000001,0.91,0.04,0.02,0.01,0.0,0.0,0.0,0.01,0.51,0.49,0.28,0.22,0.23,0.23,0.04,0.31,0.34,0.23,0.12
0,https://www.niche.com/places-to-live/c/piscataquis-county-me/,C minus,C minus,B minus,C minus,C,B minus,D minus,B+,B,B,B minus,"Piscataquis County is located in Maine with a population of 16,836. In Piscataquis County, most residents own their homes. Many retirees live in Piscataquis County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.09,0.08,0.06,0.08,0.1,0.14,0.18,0.26,0.06,-0.5,0.13,-0.35,0.31,0.06896551724137945,0.41,0.5185185185185184,0.1,-0.16666666666666663,,,,,,,,0.03,0.185,0.013000000000000001,0.95,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.5,0.5,0.3,0.25,0.24,0.17,0.03,0.34,0.36,0.22,0.09
0,https://www.niche.com/places-to-live/c/lowndes-county-al/,D,C,C minus,C minus,B,D,B,A minus,C minus,C+,C minus,"Lowndes County is located in Alabama with a population of 10,079. In Lowndes County, most residents own their homes. Residents of Lowndes County tend to be liberal.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.12,0.11,0.07,0.13,0.1,0.13,0.15,0.18,0.05,-0.5833333333333333,0.09,-0.55,0.24,-0.1724137931034483,0.4,0.4814814814814814,0.22,0.8333333333333335,,,0,0,1,0,0,0.047,0.27,0.006999999999999999,0.25,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.48,0.52,0.46,0.18,0.16,0.17,0.03,0.42,0.31,0.19,0.08
0,https://www.niche.com/places-to-live/c/dimmit-county-tx/,D+,C minus,B minus,D+,C+,B minus,A,A minus,C+,D minus,B+,"Dimmit County is located in Texas with a population of 10,438. In Dimmit County, most residents own their homes. Many families live in Dimmit County and residents tend to be liberal.",,,,,,,,0.34,0.66,,,,,,,,,,,,,,,0.16,0.14,0.09,0.12,0.14,0.09,0.1,0.17,0.05,-0.5833333333333333,0.09,-0.55,0.17,-0.4137931034482758,0.36,0.33333333333333326,0.34,1.8333333333333335,,,,,,,,0.067,0.335,0.036000000000000004,0.11,0.87,0.01,0.01,0.0,0.0,0.0,0.0,0.48,0.52,0.48,0.14,0.15,0.18,0.04,0.48,0.24,0.17,0.1
0,https://www.niche.com/places-to-live/c/terrell-county-ga/,D minus,D minus,C,C minus,A minus,C,B+,B+,C,C+,B,"Terrell County is located in Georgia with a population of 8,737. In Terrell County, most residents own their homes. Residents of Terrell County tend to lean liberal.",,,,,,,,0.45,0.55,,,,,,,,,,,,,,,0.14,0.09,0.08,0.12,0.11,0.12,0.14,0.19,0.06,-0.5,0.06,-0.7,0.34,0.1724137931034484,0.32,0.18518518518518512,0.23,0.9166666666666667,,,1,0,1,0,0,0.040999999999999995,0.322,0.018000000000000002,0.36,0.03,0.0,0.03,0.0,0.58,0.0,0.0,0.48,0.52,0.34,0.23,0.19,0.2,0.03,0.41,0.3,0.22,0.08
0,https://www.niche.com/places-to-live/c/lee-county-ar/,D minus,C minus,C,D,A minus,D+,B+,A,C+,C+,C+,"Lee County is located in Arkansas with a population of 9,194. In Lee County, most residents own their homes. Residents of Lee County tend to lean liberal.",,,,,,,,0.4,0.6,,,,,,,,,,,,,,,0.1,0.08,0.08,0.14,0.14,0.13,0.13,0.19,0.02,-0.8333333333333333,0.08,-0.6000000000000001,0.25,-0.13793103448275856,0.4,0.4814814814814814,0.24,1.0,,,,,,,,0.063,0.218,0.01,0.41,0.03,0.01,0.0,0.0,0.55,0.0,0.0,0.57,0.43,0.45,0.16,0.17,0.18,0.03,0.42,0.31,0.2,0.07
0,https://www.niche.com/places-to-live/c/magoffin-county-ky/,B minus,C+,C,C minus,C minus,C minus,B,A,C,C+,C minus,"Magoffin County is located in Kentucky with a population of 12,491. In Magoffin County, most residents own their homes. Many families live in Magoffin County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.12,0.11,0.07,0.12,0.12,0.14,0.15,0.17,0.05,-0.5833333333333333,0.05,-0.75,0.24,-0.1724137931034483,0.36,0.33333333333333326,0.3,1.5,,,,,,,,0.064,0.284,0.001,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.46,0.24,0.16,0.11,0.03,0.46,0.31,0.16,0.07
0,https://www.niche.com/places-to-live/c/nicholas-county-ky/,C+,C+,C,C minus,C,C,C+,A minus,C minus,C,C minus,"Nicholas County is located in Kentucky with a population of 7,153. In Nicholas County, most residents own their homes. Many families live in Nicholas County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.13,0.1,0.08,0.11,0.12,0.14,0.14,0.17,0.04,-0.6666666666666666,0.05,-0.75,0.25,-0.13793103448275856,0.42,0.5555555555555554,0.24,1.0,,,1,0,0,0,0,0.032,0.27699999999999997,0.005,0.96,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.48,0.52,0.29,0.27,0.2,0.2,0.05,0.36,0.33,0.22,0.09
0,https://www.niche.com/places-to-live/c/union-county-tn/,C minus,C+,C,C,C,C minus,B minus,A minus,C+,B+,D minus,"Union County is located in Tennessee with a population of 19,488. In Union County, most residents own their homes. Many families live in Union County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.11,0.11,0.07,0.12,0.12,0.14,0.15,0.18,0.04,-0.6666666666666666,0.06,-0.7,0.22,-0.2413793103448275,0.45,0.6666666666666665,0.23,0.9166666666666667,,,0,3,10,3,6,0.043,0.22,0.006999999999999999,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.49,0.51,0.25,0.25,0.27,0.16,0.07,0.35,0.32,0.22,0.11
0,https://www.niche.com/places-to-live/c/adams-county-oh/,C,C,C,C,C minus,B minus,C,A minus,C minus,B minus,C minus,"Adams County is located in Ohio with a population of 27,776. In Adams County, most residents own their homes. Many families live in Adams County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.13,0.11,0.08,0.11,0.12,0.14,0.14,0.17,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.22,-0.2413793103448275,0.45,0.6666666666666665,0.2,0.6666666666666667,,,0,0,2,0,0,0.027999999999999997,0.207,0.002,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.34,0.21,0.19,0.21,0.05,0.36,0.33,0.21,0.1
0,https://www.niche.com/places-to-live/c/pickett-county-tn/,C minus,C+,C,C minus,C minus,B,unavailable,A minus,C minus,B+,C+,"Pickett County is located in Tennessee with a population of 5,079. In Pickett County, most residents own their homes. Many retirees live in Pickett County and residents tend to be conservative.",,,,,,,,0.18,0.82,,,,,,,,,,,,,,,0.09,0.1,0.05,0.1,0.11,0.14,0.16,0.27,0.04,-0.6666666666666666,0.05,-0.75,0.27,-0.06896551724137923,0.38,0.40740740740740744,0.26,1.166666666666667,,,0,1,1,0,0,0.023,0.198,0.002,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.28,0.21,0.14,0.07,0.33,0.39,0.18,0.11
0,https://www.niche.com/places-to-live/c/menifee-county-ky/,D+,B minus,C minus,D+,C minus,B minus,B,A,C,C+,D minus,"Menifee County is located in Kentucky with a population of 6,443. In Menifee County, most residents own their homes. Residents of Menifee County tend to be conservative.",,,,,,,,0.2,0.8,,,,,,,,,,,,,,,0.1,0.11,0.06,0.13,0.1,0.14,0.15,0.2,0.03,-0.75,0.08,-0.6000000000000001,0.21,-0.27586206896551724,0.45,0.6666666666666665,0.23,0.9166666666666667,,,,,,,,0.016,0.239,0.003,0.97,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.31,0.23,0.26,0.18,0.02,0.35,0.34,0.23,0.07
0,https://www.niche.com/places-to-live/c/nye-county-nv/,C minus,C minus,C+,D,B,B,A minus,C,B minus,B minus,B+,"Nye County is located in Nevada with a population of 44,380. In Nye County, most residents own their homes. Many retirees live in Nye County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.09,0.08,0.06,0.09,0.09,0.12,0.17,0.3,0.03,-0.75,0.07,-0.6499999999999999,0.36,0.24137931034482762,0.39,0.4444444444444444,0.14,0.16666666666666674,,,0,0,1,0,0,0.040999999999999995,0.163,0.04,0.76,0.15,0.03,0.02,0.0,0.02,0.01,0.02,0.51,0.49,0.27,0.21,0.25,0.22,0.04,0.31,0.33,0.22,0.13
0,https://www.niche.com/places-to-live/c/wilcox-county-al/,D minus,C minus,C minus,C minus,B+,C minus,B,A,C minus,C+,C+,"Wilcox County is located in Alabama with a population of 10,681. In Wilcox County, most residents own their homes. Residents of Wilcox County tend to be liberal.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.11,0.13,0.09,0.11,0.12,0.11,0.14,0.19,0.04,-0.6666666666666666,0.09,-0.55,0.24,-0.1724137931034483,0.39,0.4444444444444444,0.24,1.0,,,0,1,2,0,0,0.066,0.297,0.003,0.27,0.01,0.03,0.0,0.0,0.69,0.0,0.0,0.47,0.53,0.44,0.22,0.19,0.12,0.03,0.41,0.36,0.17,0.06
0,https://www.niche.com/places-to-live/c/bullock-county-al/,D minus,D+,C minus,D+,B,C,B,A,C+,C+,C+,"Bullock County is located in Alabama with a population of 10,248. In Bullock County, most residents own their homes. Many families live in Bullock County and residents tend to be liberal.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.12,0.09,0.1,0.12,0.14,0.13,0.14,0.16,0.05,-0.5833333333333333,0.07,-0.6499999999999999,0.22,-0.2413793103448275,0.4,0.4814814814814814,0.25,1.0833333333333335,,,,,,,,0.022000000000000002,0.287,0.0,0.21,0.03,0.01,0.0,0.0,0.75,0.0,0.0,0.54,0.46,0.36,0.21,0.23,0.17,0.03,0.37,0.34,0.19,0.1
0,https://www.niche.com/places-to-live/c/switzerland-county-in/,C minus,C+,B minus,C,C,C minus,C+,A minus,C minus,C+,D+,"Switzerland County is located in Indiana with a population of 10,685. In Switzerland County, most residents own their homes. Many families live in Switzerland County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.15,0.1,0.07,0.11,0.12,0.14,0.13,0.18,0.03,-0.75,0.08,-0.6000000000000001,0.27,-0.06896551724137923,0.46,0.7037037037037037,0.16,0.3333333333333335,,,,,,,,0.036000000000000004,0.188,0.006,0.95,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.52,0.48,0.24,0.22,0.26,0.21,0.06,0.3,0.33,0.24,0.13
0,https://www.niche.com/places-to-live/c/lincoln-county-wv/,D,B minus,B minus,C minus,C minus,C minus,B minus,A,C,C+,D+,"Lincoln County is located in West Virginia with a population of 20,850. In Lincoln County, most residents own their homes. Many families live in Lincoln County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.13,0.1,0.07,0.11,0.13,0.14,0.15,0.19,0.02,-0.8333333333333333,0.07,-0.6499999999999999,0.25,-0.13793103448275856,0.47,0.7407407407407405,0.19,0.5833333333333335,,,3,0,2,0,0,0.024,0.23,0.002,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.33,0.19,0.24,0.21,0.03,0.36,0.33,0.19,0.12
0,https://www.niche.com/places-to-live/c/mcdowell-county-wv/,D minus,B minus,B minus,D+,C,C minus,B,A+,C minus,C+,C,"McDowell County is located in West Virginia with a population of 18,661. In McDowell County, most residents own their homes. Many retirees live in McDowell County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.11,0.09,0.06,0.11,0.12,0.13,0.16,0.21,0.02,-0.8333333333333333,0.03,-0.85,0.16,-0.4482758620689654,0.47,0.7407407407407405,0.31,1.5833333333333335,,,0,0,0,0,1,0.039,0.32899999999999996,0.008,0.89,0.01,0.01,0.0,0.0,0.08,0.0,0.0,0.51,0.49,0.45,0.29,0.14,0.11,0.02,0.45,0.36,0.12,0.07
0,https://www.niche.com/places-to-live/c/allendale-county-sc/,D minus,C minus,C,C minus,B,C,B+,A,C minus,B,B minus,"Allendale County is located in South Carolina with a population of 9,024. In Allendale County, most residents own their homes. Residents of Allendale County tend to be liberal.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.09,0.1,0.11,0.11,0.12,0.14,0.13,0.2,0.02,-0.8333333333333333,0.07,-0.6499999999999999,0.25,-0.13793103448275856,0.46,0.7037037037037037,0.2,0.6666666666666667,,,0,0,1,1,0,0.086,0.248,0.017,0.22,0.03,0.0,0.0,0.0,0.74,0.0,0.0,0.54,0.46,0.46,0.19,0.15,0.18,0.02,0.41,0.31,0.21,0.07
0,https://www.niche.com/places-to-live/c/randolph-county-ga/,D minus,D minus,C minus,D+,B+,C minus,B+,A minus,B minus,C+,B,"Randolph County is located in Georgia with a population of 6,973. In Randolph County, most residents own their homes. Many families and retirees live in Randolph County and residents tend to lean liberal.",,,,,,,,0.43,0.57,,,,,,,,,,,,,,,0.17,0.09,0.07,0.09,0.12,0.09,0.15,0.22,0.03,-0.75,0.07,-0.6499999999999999,0.28,-0.0344827586206895,0.36,0.33333333333333326,0.25,1.0833333333333335,,,,,,,,0.039,0.32799999999999996,0.002,0.35,0.01,0.02,0.0,0.0,0.62,0.0,0.0,0.48,0.52,0.39,0.37,0.1,0.11,0.03,0.39,0.38,0.16,0.06
0,https://www.niche.com/places-to-live/c/trimble-county-ky/,D minus,C+,C,D+,C,B,B minus,A minus,C,B minus,C minus,"Trimble County is located in Kentucky with a population of 8,558. In Trimble County, most residents own their homes. Many families live in Trimble County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.09,0.13,0.08,0.11,0.12,0.15,0.15,0.17,0.06,-0.5,0.08,-0.6000000000000001,0.22,-0.2413793103448275,0.46,0.7037037037037037,0.17,0.41666666666666674,,,,,,,,0.053,0.16699999999999998,0.01,0.94,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.49,0.51,0.25,0.2,0.26,0.23,0.05,0.29,0.31,0.25,0.15
0,https://www.niche.com/places-to-live/c/estill-county-ky/,C minus,C+,B,C minus,C minus,C,B,A minus,C,C,C minus,"Estill County is located in Kentucky with a population of 14,224. In Estill County, most residents own their homes. Many families live in Estill County and residents tend to be conservative.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.12,0.1,0.07,0.11,0.12,0.15,0.14,0.19,0.03,-0.75,0.06,-0.7,0.2,-0.31034482758620685,0.46,0.7037037037037037,0.24,1.0,,,0,1,1,0,0,0.052000000000000005,0.307,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.49,0.51,0.41,0.23,0.2,0.15,0.02,0.42,0.33,0.19,0.07
0,https://www.niche.com/places-to-live/c/lanier-county-ga/,B minus,B minus,B,B minus,A minus,C minus,B+,B+,D+,C,B minus,"Lanier County is located in Georgia with a population of 10,380. In Lanier County, most residents own their homes. Many families live in Lanier County and residents tend to be conservative.",,,,,,,,0.36,0.64,,,,,,,,,,,,,,,0.13,0.12,0.09,0.15,0.14,0.11,0.12,0.14,0.06,-0.5,0.11,-0.45000000000000007,0.26,-0.10344827586206884,0.38,0.40740740740740744,0.2,0.6666666666666667,,,2,0,0,0,0,0.025,0.22899999999999998,0.004,0.69,0.06,0.01,0.0,0.0,0.24,0.0,0.0,0.48,0.52,0.33,0.22,0.19,0.22,0.03,0.35,0.3,0.25,0.1
0,https://www.niche.com/places-to-live/c/muskingum-county-oh/,B,B minus,B+,B minus,C+,B minus,C+,B+,C+,B minus,B minus,"Muskingum County is located in Ohio with a population of 86,131. In Muskingum County, most residents own their homes. Many families live in Muskingum County and residents tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.12,0.11,0.09,0.12,0.12,0.13,0.14,0.17,0.06,-0.5,0.1,-0.5,0.3,0.034482758620689724,0.42,0.5555555555555554,0.12,0.0,,,,,,,,0.037000000000000005,0.158,0.005,0.91,0.01,0.03,0.0,0.0,0.03,0.0,0.0,0.48,0.52,0.27,0.21,0.24,0.22,0.06,0.31,0.34,0.24,0.12
0,https://www.niche.com/places-to-live/c/somerset-county-pa/,B,B,B+,B minus,C,C+,D,B+,B minus,B,B minus,"Somerset County is located in Pennsylvania with a population of 74,361. In Somerset County, most residents own their homes. Many retirees live in Somerset County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.1,0.09,0.07,0.11,0.12,0.14,0.16,0.22,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.23,-0.2068965517241378,0.5,0.8518518518518516,0.12,0.0,,,1,3,4,1,0,0.03,0.122,0.004,0.94,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.52,0.48,0.23,0.23,0.24,0.25,0.04,0.29,0.35,0.25,0.11
0,https://www.niche.com/places-to-live/c/lincoln-county-mo/,B minus,B,B,B,C+,B+,B minus,B+,C+,B+,C minus,"Lincoln County is located in Missouri with a population of 56,477. In Lincoln County, most residents own their homes. Many families live in Lincoln County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.14,0.11,0.08,0.13,0.13,0.14,0.14,0.13,0.05,-0.5833333333333333,0.12,-0.4,0.3,0.034482758620689724,0.42,0.5555555555555554,0.11,-0.08333333333333326,,,2,0,0,0,0,0.024,0.111,0.004,0.93,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.5,0.5,0.18,0.18,0.22,0.33,0.09,0.24,0.31,0.29,0.16
0,https://www.niche.com/places-to-live/c/lincoln-county-ar/,C minus,B+,C+,C,A minus,A minus,B,A,C,C minus,C,"Lincoln County is located in Arkansas with a population of 13,455. In Lincoln County, most residents own their homes. Residents of Lincoln County tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.08,0.07,0.08,0.18,0.16,0.16,0.12,0.15,0.03,-0.75,0.07,-0.6499999999999999,0.24,-0.1724137931034483,0.47,0.7407407407407405,0.19,0.5833333333333335,,,,,,,,0.012,0.19899999999999998,0.015,0.64,0.04,0.01,0.0,0.0,0.31,0.0,0.0,0.64,0.36,0.3,0.19,0.27,0.2,0.04,0.35,0.31,0.23,0.11
0,https://www.niche.com/places-to-live/c/livingston-county-il/,B+,B minus,B+,B minus,B minus,C+,C+,B+,B minus,C+,B+,"Livingston County is located in Illinois with a population of 36,040. In Livingston County, most residents own their homes. Residents of Livingston County tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.11,0.11,0.08,0.12,0.12,0.13,0.15,0.19,0.05,-0.5833333333333333,0.1,-0.5,0.3,0.034482758620689724,0.45,0.6666666666666665,0.1,-0.16666666666666663,,,,,,,,0.031,0.149,0.015,0.89,0.05,0.01,0.01,0.0,0.04,0.0,0.0,0.51,0.49,0.21,0.2,0.23,0.29,0.07,0.27,0.31,0.26,0.16
0,https://www.niche.com/places-to-live/c/lamar-county-ga/,B minus,B minus,C+,C+,A minus,B,B+,B+,C,C+,C+,"Lamar County is located in Georgia with a population of 18,672. In Lamar County, most residents own their homes. Residents of Lamar County tend to be conservative.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.1,0.11,0.14,0.11,0.12,0.12,0.13,0.17,0.07,-0.41666666666666663,0.09,-0.55,0.32,0.10344827586206917,0.39,0.4444444444444444,0.13,0.08333333333333348,,,,,,,,0.036000000000000004,0.184,0.006999999999999999,0.65,0.02,0.02,0.0,0.0,0.29,0.0,0.0,0.49,0.51,0.31,0.2,0.22,0.21,0.06,0.37,0.3,0.22,0.12
0,https://www.niche.com/places-to-live/c/screven-county-ga/,B minus,B,C,B minus,A minus,D+,B+,A minus,C minus,C+,C minus,"Screven County is located in Georgia with a population of 13,989. In Screven County, most residents own their homes. Residents of Screven County tend to lean conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.12,0.09,0.09,0.11,0.12,0.12,0.16,0.18,0.06,-0.5,0.09,-0.55,0.27,-0.06896551724137923,0.42,0.5555555555555554,0.17,0.41666666666666674,,,,,,,,0.045,0.223,0.005,0.54,0.02,0.01,0.01,0.0,0.42,0.0,0.0,0.49,0.51,0.32,0.22,0.21,0.2,0.05,0.32,0.34,0.22,0.11
0,https://www.niche.com/places-to-live/c/custer-county-sd/,C,C,B minus,C,C+,B minus,A,B,B,A minus,B,"Custer County is located in South Dakota with a population of 8,719. In Custer County, most residents own their homes. Many retirees live in Custer County and residents tend to be conservative.",,,,,,,,0.16,0.84,,,,,,,,,,,,,,,0.09,0.07,0.05,0.08,0.09,0.12,0.21,0.29,0.08,-0.33333333333333326,0.16,-0.20000000000000007,0.35,0.2068965517241379,0.35,0.29629629629629606,0.06,-0.5,,,1,0,2,0,0,0.019,0.136,0.017,0.9,0.04,0.02,0.0,0.0,0.0,0.0,0.04,0.49,0.51,0.21,0.18,0.23,0.3,0.08,0.25,0.31,0.28,0.16
