,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Murder,Rape,Robbery,Burglary,Theft,Motor Vehicle Theft,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,Hispanic,Two or more races,African American,American Indian or Alaska native,Asian,Hawaiian or other Pacific Islander,Other race,Male,Female,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+,Assault vs. National,Murder vs. National,Rape vs. National,Robbery vs. National,Burglary vs. National,Theft vs. National,Motor Vehicle Theft vs. National
0,https://www.niche.com/places-to-live/c/st-clair-county-il/,A minus,B minus,A,A,A,C+,B minus,B,B,B+,B,"St. Clair County is located in Illinois with a population of 262,338. In St. Clair County, most residents own their homes. Many families and young professionals live in St. Clair County and residents tend to lean liberal.",,,,,,,,0.35,0.65,,,,,,,,0.13,0.11,0.08,0.13,0.13,0.13,0.14,0.15,0.12,0.0,0.16,-0.20000000000000007,0.35,0.2068965517241379,0.28,0.03703703703703698,0.09,-0.25,,,0,1,0,0,1,0.043,0.145,0.016,0.62,0.04,0.03,0.3,0.0,0.01,0.0,0.0,0.48,0.52,0.23,0.19,0.2,0.27,0.11,0.27,0.28,0.25,0.19,,,,,,,
0,https://www.niche.com/places-to-live/c/alfalfa-county-ok/,A minus,A+,C,B+,B minus,A+,B minus,A,C,D,B+,"Alfalfa County is located in Oklahoma with a population of 5,847. In Alfalfa County, most residents own their homes. Many retirees live in Alfalfa County and residents tend to be conservative.",,,,,,,,0.2,0.8,,,,,,,,0.1,0.09,0.06,0.1,0.16,0.15,0.15,0.19,0.07,-0.41666666666666663,0.15,-0.2500000000000001,0.26,-0.10344827586206884,0.37,0.37037037037037024,0.15,0.25,,,0,1,0,0,0,0.013999999999999999,0.092,0.02,0.84,0.06,0.06,0.03,0.02,0.0,0.0,0.0,0.6,0.4,0.18,0.18,0.24,0.32,0.08,0.37,0.25,0.22,0.16,,,,,,,
0,https://www.niche.com/places-to-live/c/shelby-county-tn/,B,C+,A,A minus,A,C+,B,B minus,A minus,B+,B,"Shelby County is located in Tennessee with a population of 936,374. In Shelby County, most residents own their homes. Many families and young professionals live in Shelby County and residents tend to be liberal.",,,,,,,,0.45,0.55,,,,,,,,0.14,0.11,0.09,0.15,0.13,0.13,0.12,0.13,0.13,0.08333333333333348,0.19,-0.050000000000000044,0.29,0.0,0.28,0.03703703703703698,0.12,0.0,,,11,46,58,17,4,0.046,0.191,0.040999999999999995,0.36,0.06,0.01,0.53,0.0,0.03,0.0,0.0,0.48,0.52,0.25,0.19,0.21,0.23,0.11,0.28,0.31,0.23,0.18,,,,,,,
0,https://www.niche.com/places-to-live/c/santa-fe-county-nm/,B minus,C minus,B+,B+,A,B minus,A,C minus,A+,A,B+,"Santa Fe County is located in New Mexico with a population of 149,293. In Santa Fe County, most residents own their homes. Many young professionals and retirees live in Santa Fe County and residents tend to be liberal.",,,,,,,,0.29,0.71,,,,,,,,0.09,0.09,0.07,0.11,0.11,0.13,0.16,0.23,0.21,0.75,0.2,0.0,0.26,-0.10344827586206884,0.22,-0.18518518518518523,0.11,-0.08333333333333326,,,20,15,6,2,0,0.024,0.127,0.079,0.43,0.51,0.01,0.01,0.03,0.01,0.0,0.0,0.48,0.52,0.18,0.19,0.23,0.27,0.14,0.23,0.29,0.25,0.23,,,,,,,
0,https://www.niche.com/places-to-live/c/calumet-county-wi/,A minus,A minus,A minus,A,C+,A minus,C,B+,A minus,A minus,B,"Calumet County is located in Wisconsin with a population of 49,928. In Calumet County, most residents own their homes. Many families and young professionals live in Calumet County and residents tend to be conservative.",,,,,,,,0.19,0.81,,,,,,,,0.12,0.12,0.08,0.11,0.13,0.15,0.14,0.14,0.07,-0.41666666666666663,0.22,0.09999999999999987,0.33,0.13793103448275867,0.31,0.14814814814814814,0.06,-0.5,,,,,,,,0.016,0.057,0.008,0.91,0.04,0.01,0.01,0.01,0.02,0.0,0.0,0.5,0.5,0.12,0.16,0.21,0.39,0.12,0.21,0.25,0.33,0.21,,,,,,,
0,https://www.niche.com/places-to-live/c/outagamie-county-wi/,B+,B+,A,A,B minus,A minus,C,B,A minus,A,B+,"Outagamie County is located in Wisconsin with a population of 185,700. In Outagamie County, most residents own their homes. Many families and young professionals live in Outagamie County and residents tend to lean conservative.",,,,,,,,0.29,0.71,,,,,,,,0.13,0.11,0.09,0.13,0.13,0.14,0.14,0.14,0.09,-0.25,0.21,0.04999999999999982,0.33,0.13793103448275867,0.32,0.18518518518518512,0.06,-0.5,,,,,,,,0.02,0.077,0.017,0.88,0.04,0.02,0.01,0.01,0.03,0.0,0.0,0.5,0.5,0.15,0.18,0.24,0.32,0.11,0.23,0.28,0.3,0.19,,,,,,,
0,https://www.niche.com/places-to-live/c/cumberland-county-nc/,B+,C+,A,A,A,C,B,B,A minus,B+,B+,"Cumberland County is located in North Carolina with a population of 332,861. In Cumberland County, most residents own their homes. Many families and young professionals live in Cumberland County and residents tend to lean liberal.",,,,,,,,0.49,0.51,,,,,,,,0.14,0.1,0.13,0.17,0.12,0.11,0.11,0.12,0.09,-0.25,0.17,-0.15000000000000002,0.4,0.3793103448275863,0.26,-0.03703703703703709,0.09,-0.25,,,3,6,5,1,0,0.051,0.182,0.027000000000000003,0.43,0.12,0.05,0.36,0.01,0.02,0.0,0.0,0.5,0.5,0.26,0.22,0.24,0.23,0.06,0.28,0.34,0.24,0.14,,,,,,,
0,https://www.niche.com/places-to-live/c/manatee-county-fl/,B+,C+,A minus,B+,B+,B+,A,C+,A,A minus,B minus,"Manatee County is located in Florida with a population of 384,213. In Manatee County, most residents own their homes. Many retirees live in Manatee County and residents tend to lean conservative.",,,,,,,,0.27,0.73,,,,,,,,0.1,0.09,0.07,0.11,0.1,0.12,0.15,0.27,0.12,0.0,0.18,-0.10000000000000009,0.3,0.034482758620689724,0.3,0.11111111111111094,0.1,-0.16666666666666663,,,5,9,3,0,0,0.032,0.11699999999999999,0.069,0.71,0.16,0.02,0.09,0.0,0.02,0.0,0.0,0.48,0.52,0.18,0.2,0.23,0.27,0.11,0.24,0.34,0.24,0.18,,,,,,,
0,https://www.niche.com/places-to-live/c/limestone-county-al/,B,A,B,A minus,B+,B+,B,A minus,B,B,C,"Limestone County is located in Alabama with a population of 94,727. In Limestone County, most residents own their homes. Many families and young professionals live in Limestone County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,0.11,0.11,0.08,0.13,0.14,0.15,0.13,0.15,0.08,-0.33333333333333326,0.17,-0.15000000000000002,0.29,0.0,0.3,0.11111111111111094,0.15,0.25,,,2,0,1,0,0,0.037000000000000005,0.134,0.021,0.77,0.06,0.02,0.14,0.01,0.01,0.0,0.0,0.5,0.5,0.21,0.16,0.22,0.3,0.11,0.29,0.3,0.23,0.18,,,,,,,
0,https://www.niche.com/places-to-live/c/lyon-county-ks/,B,B,A minus,A minus,A minus,B,B minus,B+,B,B,A,"Lyon County is located in Kansas with a population of 33,251. In Lyon County, most residents own their homes. Many young professionals live in Lyon County and residents tend to lean conservative.",,,,,,,,0.4,0.6,,,,,,,,0.12,0.1,0.18,0.12,0.11,0.11,0.12,0.15,0.11,-0.08333333333333326,0.17,-0.15000000000000002,0.31,0.06896551724137945,0.29,0.07407407407407396,0.12,0.0,,,,,,,,0.032,0.17,0.073,0.71,0.21,0.03,0.02,0.01,0.02,0.0,0.0,0.48,0.52,0.25,0.24,0.23,0.23,0.06,0.32,0.31,0.26,0.11,,,,,,,
0,https://www.niche.com/places-to-live/c/nemaha-county-ks/,A,A+,B,A,C,A,B minus,A minus,C,B minus,A minus,"Nemaha County is located in Kansas with a population of 10,121. In Nemaha County, most residents own their homes. Many young professionals and retirees live in Nemaha County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,0.15,0.12,0.08,0.1,0.1,0.12,0.14,0.2,0.08,-0.33333333333333326,0.18,-0.10000000000000009,0.29,0.0,0.4,0.4814814814814814,0.06,-0.5,,,,,,,,0.009000000000000001,0.086,0.003,0.95,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.51,0.49,0.18,0.18,0.23,0.33,0.07,0.26,0.3,0.28,0.15,,,,,,,
0,https://www.niche.com/places-to-live/c/lee-county-ms/,B+,B+,B+,A minus,A minus,B minus,B,B+,A minus,B,B minus,"Lee County is located in Mississippi with a population of 85,072. In Lee County, most residents own their homes. Many families and young professionals live in Lee County and residents tend to be conservative.",,,,,,,,0.32,0.68,,,,,,,,0.14,0.11,0.08,0.13,0.13,0.13,0.12,0.15,0.09,-0.25,0.16,-0.20000000000000007,0.33,0.13793103448275867,0.26,-0.03703703703703709,0.16,0.3333333333333335,,,0,4,3,0,0,0.037000000000000005,0.145,0.015,0.65,0.03,0.01,0.29,0.0,0.01,0.0,0.0,0.48,0.52,0.25,0.2,0.23,0.25,0.07,0.28,0.33,0.24,0.14,,,,,,,
0,https://www.niche.com/places-to-live/c/escambia-county-fl/,B minus,B minus,A,B+,A,B minus,B+,B,B+,A minus,B+,"Escambia County is located in Florida with a population of 313,491. In Escambia County, most residents own their homes. Many young professionals live in Escambia County and residents tend to be conservative.",,,,,,,,0.38,0.62,,,,,,,,0.12,0.09,0.12,0.15,0.11,0.12,0.13,0.17,0.1,-0.16666666666666663,0.17,-0.15000000000000002,0.37,0.27586206896551735,0.27,0.0,0.1,-0.16666666666666663,,,3,1,1,1,0,0.038,0.139,0.024,0.64,0.06,0.05,0.22,0.0,0.03,0.0,0.0,0.49,0.51,0.21,0.23,0.24,0.24,0.07,0.29,0.33,0.24,0.14,,,,,,,
0,https://www.niche.com/places-to-live/c/harrison-county-ms/,A minus,B minus,A minus,A,A minus,C,A minus,B,B,B+,B,"Harrison County is located in Mississippi with a population of 204,502. In Harrison County, most residents own their homes. Many families and young professionals live in Harrison County and residents tend to be conservative.",,,,,,,,0.43,0.57,,,,,,,,0.14,0.11,0.1,0.14,0.12,0.12,0.13,0.14,0.08,-0.33333333333333326,0.15,-0.2500000000000001,0.36,0.24137931034482762,0.29,0.07407407407407396,0.12,0.0,,,7,12,19,2,1,0.057999999999999996,0.2,0.022000000000000002,0.64,0.05,0.03,0.25,0.01,0.03,0.0,0.0,0.49,0.51,0.27,0.2,0.23,0.23,0.06,0.3,0.32,0.25,0.13,,,,,,,
0,https://www.niche.com/places-to-live/c/talbot-county-md/,B+,C+,B,A minus,B,B minus,B minus,C+,A,A minus,B,"Talbot County is located in Maryland with a population of 37,167. In Talbot County, most residents own their homes. Many retirees live in Talbot County and residents tend to lean conservative.",,,,,,,,0.3,0.7,,,,,,,,0.1,0.09,0.06,0.09,0.09,0.13,0.15,0.29,0.2,0.6666666666666667,0.21,0.04999999999999982,0.26,-0.10344827586206884,0.24,-0.11111111111111116,0.09,-0.25,,,4,6,0,0,0,0.02,0.087,0.035,0.78,0.07,0.04,0.1,0.0,0.01,0.0,0.0,0.47,0.53,0.15,0.17,0.19,0.32,0.17,0.22,0.26,0.25,0.27,,,,,,,
0,https://www.niche.com/places-to-live/c/lee-county-ga/,A,A minus,C,A,B+,A minus,B+,B+,B,B,C+,"Lee County is located in Georgia with a population of 29,502. In Lee County, most residents own their homes. Many families and young professionals live in Lee County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,0.13,0.13,0.08,0.13,0.15,0.13,0.12,0.13,0.1,-0.16666666666666663,0.15,-0.2500000000000001,0.36,0.24137931034482762,0.3,0.11111111111111094,0.09,-0.25,,,1,0,1,0,0,0.044000000000000004,0.126,0.008,0.72,0.03,0.02,0.21,0.0,0.02,0.0,0.0,0.5,0.5,0.15,0.15,0.25,0.37,0.09,0.22,0.27,0.3,0.2,,,,,,,
0,https://www.niche.com/places-to-live/c/pottawatomie-county-ks/,A minus,A minus,B,A,C+,A minus,B minus,B+,B,B,B minus,"Pottawatomie County is located in Kansas with a population of 23,847. In Pottawatomie County, most residents own their homes. Many families and young professionals live in Pottawatomie County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,0.17,0.13,0.07,0.13,0.13,0.11,0.12,0.14,0.12,0.0,0.22,0.09999999999999987,0.31,0.06896551724137945,0.29,0.07407407407407396,0.06,-0.5,,,,,,,,0.02,0.081,0.015,0.9,0.05,0.02,0.01,0.01,0.01,0.0,0.0,0.5,0.5,0.16,0.15,0.26,0.32,0.1,0.24,0.26,0.3,0.19,,,,,,,
0,https://www.niche.com/places-to-live/c/nicollet-county-mn/,B+,A minus,B+,A minus,B minus,A minus,C,B+,A minus,B minus,A minus,"Nicollet County is located in Minnesota with a population of 33,954. In Nicollet County, most residents own their homes. Many families and young professionals live in Nicollet County and residents tend to have moderate political views.",,,,,,,,0.26,0.74,,,,,,,,0.12,0.1,0.13,0.13,0.12,0.11,0.13,0.16,0.12,0.0,0.22,0.09999999999999987,0.35,0.2068965517241379,0.25,-0.07407407407407418,0.06,-0.5,,,,,,,,0.022000000000000002,0.099,0.026000000000000002,0.89,0.05,0.02,0.03,0.0,0.02,0.0,0.0,0.5,0.5,0.16,0.16,0.24,0.34,0.11,0.27,0.25,0.3,0.18,,,,,,,
0,https://www.niche.com/places-to-live/c/craighead-county-ar/,A minus,B,A minus,A minus,B+,B,B,B+,B,B,B+,"Craighead County is located in Arkansas with a population of 107,345. In Craighead County, most residents own their homes. Many families and young professionals live in Craighead County and residents tend to be conservative.",,,,,,,,0.43,0.57,,,,,,,,0.14,0.11,0.11,0.15,0.13,0.11,0.11,0.14,0.1,-0.16666666666666663,0.17,-0.15000000000000002,0.29,0.0,0.35,0.29629629629629606,0.11,-0.08333333333333326,,,,,,,,0.038,0.165,0.028999999999999998,0.76,0.05,0.02,0.14,0.0,0.01,0.0,0.0,0.49,0.51,0.26,0.22,0.21,0.24,0.07,0.3,0.34,0.24,0.13,,,,,,,
0,https://www.niche.com/places-to-live/c/wichita-county-tx/,B+,B,A,B+,A minus,B minus,B+,B+,B,C,A,"Wichita County is located in Texas with a population of 131,596. In Wichita County, most residents own their homes. Many families and young professionals live in Wichita County and residents tend to be conservative.",,,,,,,,0.4,0.6,,,,,,,,0.13,0.09,0.14,0.15,0.11,0.11,0.12,0.14,0.08,-0.33333333333333326,0.15,-0.2500000000000001,0.32,0.10344827586206917,0.32,0.18518518518518512,0.13,0.08333333333333348,,,3,4,3,0,0,0.031,0.168,0.038,0.65,0.19,0.02,0.1,0.01,0.02,0.0,0.0,0.52,0.48,0.26,0.2,0.23,0.24,0.06,0.32,0.31,0.25,0.12,,,,,,,
0,https://www.niche.com/places-to-live/c/jackson-county-nc/,B+,B,A minus,B+,B,A minus,B,B,B+,A minus,B+,"Jackson County is located in North Carolina with a population of 42,938. In Jackson County, most residents own their homes. Many young professionals live in Jackson County and residents tend to lean conservative.",,,,,,,,0.36,0.64,,,,,,,,0.09,0.08,0.19,0.11,0.1,0.11,0.13,0.19,0.14,0.16666666666666674,0.16,-0.20000000000000007,0.32,0.10344827586206917,0.27,0.0,0.11,-0.08333333333333326,,,2,0,0,0,0,0.026000000000000002,0.187,0.03,0.81,0.06,0.03,0.02,0.08,0.01,0.0,0.0,0.49,0.51,0.26,0.22,0.24,0.22,0.05,0.36,0.3,0.23,0.1,,,,,,,
0,https://www.niche.com/places-to-live/c/new-london-county-ct/,A minus,C,A,A,B+,B minus,C+,C,A,A,B,"New London County is located in Connecticut with a population of 267,390. In New London County, most residents own their homes. Many young professionals live in New London County and residents tend to have moderate political views.",,,,,,,,0.34,0.66,,,,,,,,0.1,0.1,0.1,0.13,0.11,0.14,0.15,0.18,0.15,0.25,0.18,-0.10000000000000009,0.29,0.0,0.3,0.11111111111111094,0.08,-0.33333333333333326,,,7,11,1,0,0,0.04,0.094,0.038,0.76,0.11,0.04,0.05,0.01,0.04,0.0,0.0,0.5,0.5,0.15,0.15,0.21,0.32,0.17,0.24,0.26,0.25,0.26,,,,,,,
0,https://www.niche.com/places-to-live/c/macon-county-nc/,B+,B minus,B+,B,C+,B minus,B minus,B+,A minus,A minus,B,"Macon County is located in North Carolina with a population of 34,813. In Macon County, most residents own their homes. Many retirees live in Macon County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,0.09,0.09,0.06,0.1,0.09,0.12,0.15,0.28,0.08,-0.33333333333333326,0.16,-0.20000000000000007,0.34,0.1724137931034484,0.31,0.14814814814814814,0.11,-0.08333333333333326,,,1,1,0,0,0,0.024,0.155,0.037000000000000005,0.89,0.07,0.01,0.02,0.01,0.01,0.0,0.0,0.48,0.52,0.25,0.24,0.24,0.21,0.06,0.28,0.35,0.24,0.13,,,,,,,
0,https://www.niche.com/places-to-live/c/kaufman-county-tx/,B minus,B minus,B,A minus,A,B+,B,B minus,B,B+,C minus,"Kaufman County is located in Texas with a population of 123,804. In Kaufman County, most residents own their homes. Many families live in Kaufman County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,0.15,0.13,0.08,0.13,0.14,0.13,0.12,0.12,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.33,0.13793103448275867,0.32,0.18518518518518512,0.14,0.16666666666666674,,,4,7,1,1,1,0.037000000000000005,0.11199999999999999,0.049,0.64,0.21,0.02,0.12,0.0,0.01,0.0,0.0,0.49,0.51,0.15,0.16,0.22,0.34,0.13,0.27,0.26,0.27,0.2,,,,,,,
0,https://www.niche.com/places-to-live/c/caddo-parish-la/,C+,C,A minus,B,A,C minus,B+,B,B,B+,B+,"Caddo Parish is a County in Louisiana with a population of 245,831. In Caddo Parish, most residents own their homes. Many families and young professionals live in Caddo Parish and residents tend to have moderate political views.",,,,,,,,0.4,0.6,,,,,,,,0.13,0.11,0.09,0.14,0.12,0.12,0.13,0.17,0.09,-0.25,0.15,-0.2500000000000001,0.3,0.034482758620689724,0.34,0.2592592592592593,0.13,0.08333333333333348,,,7,14,13,3,0,0.04,0.231,0.013000000000000001,0.45,0.03,0.02,0.49,0.0,0.01,0.0,0.0,0.47,0.53,0.32,0.21,0.19,0.2,0.08,0.34,0.3,0.22,0.14,,,,,,,
0,https://www.niche.com/places-to-live/c/cowley-county-ks/,B minus,B,B,B,B,B minus,B,A minus,C+,B,B+,"Cowley County is located in Kansas with a population of 35,351. In Cowley County, most residents own their homes. Many families live in Cowley County and residents tend to be conservative.",,,,,,,,0.33,0.67,,,,,,,,0.13,0.11,0.1,0.12,0.11,0.12,0.13,0.18,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.39,0.3448275862068968,0.3,0.11111111111111094,0.09,-0.25,,,,,,,,0.027999999999999997,0.141,0.016,0.8,0.11,0.04,0.03,0.01,0.02,0.0,0.0,0.5,0.5,0.23,0.23,0.24,0.25,0.05,0.3,0.32,0.26,0.12,,,,,,,
0,https://www.niche.com/places-to-live/c/etowah-county-al/,B,B+,B+,B,B,B minus,B,A minus,B,B minus,C+,"Etowah County is located in Alabama with a population of 102,748. In Etowah County, most residents own their homes. Many families live in Etowah County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,0.12,0.1,0.08,0.12,0.12,0.13,0.14,0.19,0.07,-0.41666666666666663,0.11,-0.45000000000000007,0.34,0.1724137931034484,0.33,0.2222222222222221,0.15,0.25,,,0,3,0,0,0,0.03,0.17300000000000001,0.017,0.78,0.04,0.02,0.15,0.0,0.01,0.0,0.0,0.48,0.52,0.29,0.22,0.22,0.23,0.05,0.32,0.35,0.23,0.11,,,,,,,
0,https://www.niche.com/places-to-live/c/berks-county-pa/,B,C,A minus,B+,A minus,B minus,B minus,C+,B+,A minus,B,"Berks County is located in Pennsylvania with a population of 418,025. In Berks County, most residents own their homes. Many families and young professionals live in Berks County and residents tend to lean conservative.",,,,,,,,0.28,0.72,,,,,,,,0.12,0.1,0.1,0.12,0.12,0.14,0.14,0.17,0.09,-0.25,0.16,-0.20000000000000007,0.25,-0.13793103448275856,0.37,0.37037037037037024,0.13,0.08333333333333348,,,2,3,5,1,0,0.039,0.11900000000000001,0.038,0.72,0.21,0.01,0.04,0.0,0.01,0.0,0.0,0.49,0.51,0.17,0.17,0.22,0.31,0.12,0.27,0.29,0.26,0.18,,,,,,,
0,https://www.niche.com/places-to-live/c/henry-county-oh/,A minus,A minus,B,B+,C+,B+,C+,A minus,B,B,B,"Henry County is located in Ohio with a population of 27,208. In Henry County, most residents own their homes. Many families live in Henry County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,0.13,0.11,0.07,0.12,0.12,0.13,0.15,0.18,0.06,-0.5,0.11,-0.45000000000000007,0.32,0.10344827586206917,0.44,0.6296296296296295,0.07,-0.41666666666666663,,,,,,,,0.02,0.083,0.006,0.9,0.08,0.01,0.01,0.0,0.0,0.0,0.0,0.49,0.51,0.14,0.23,0.26,0.3,0.06,0.24,0.32,0.3,0.15,,,,,,,
0,https://www.niche.com/places-to-live/c/andrews-county-tx/,B minus,B+,B minus,B+,A minus,A,A,B+,C,B minus,B minus,"Andrews County is located in Texas with a population of 18,036. In Andrews County, most residents own their homes. Many families live in Andrews County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,0.17,0.14,0.09,0.15,0.13,0.12,0.1,0.1,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.25,-0.13793103448275856,0.35,0.29629629629629606,0.28,1.3333333333333335,,,3,0,1,0,0,0.024,0.09300000000000001,0.109,0.4,0.56,0.02,0.01,0.0,0.0,0.0,0.0,0.51,0.49,0.13,0.18,0.17,0.37,0.15,0.23,0.29,0.24,0.24,,,,,,,
0,https://www.niche.com/places-to-live/c/davidson-county-nc/,B,B,B+,B,B,B minus,B,B+,B+,B+,B minus,"Davidson County is located in North Carolina with a population of 165,381. In Davidson County, most residents own their homes. Many families live in Davidson County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,0.12,0.11,0.08,0.11,0.12,0.15,0.14,0.18,0.05,-0.5833333333333333,0.13,-0.35,0.33,0.13793103448275867,0.33,0.2222222222222221,0.16,0.3333333333333335,,,0,2,1,0,0,0.036000000000000004,0.153,0.032,0.8,0.07,0.02,0.09,0.0,0.02,0.0,0.0,0.49,0.51,0.24,0.22,0.24,0.24,0.06,0.28,0.34,0.26,0.12,,,,,,,
0,https://www.niche.com/places-to-live/c/redwood-county-mn/,B,A minus,B,B,B minus,B+,C,A,B,C,A minus,"Redwood County is located in Minnesota with a population of 15,261. In Redwood County, most residents own their homes. Many retirees live in Redwood County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,0.13,0.12,0.07,0.1,0.1,0.12,0.14,0.21,0.04,-0.6666666666666666,0.15,-0.2500000000000001,0.34,0.1724137931034484,0.37,0.37037037037037024,0.09,-0.25,,,,,,,,0.013000000000000001,0.10099999999999999,0.011000000000000001,0.87,0.03,0.01,0.01,0.04,0.03,0.0,0.0,0.5,0.5,0.19,0.2,0.26,0.28,0.06,0.24,0.34,0.28,0.14,,,,,,,
0,https://www.niche.com/places-to-live/c/creek-county-ok/,B,B+,B,B+,B+,B,B,A minus,B,B,C+,"Creek County is located in Oklahoma with a population of 71,427. In Creek County, most residents own their homes. Many families live in Creek County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,0.13,0.11,0.08,0.12,0.12,0.13,0.14,0.17,0.05,-0.5833333333333333,0.12,-0.4,0.3,0.034482758620689724,0.4,0.4814814814814814,0.13,0.08333333333333348,,,,,,,,0.022000000000000002,0.149,0.011000000000000001,0.76,0.04,0.06,0.02,0.11,0.0,0.0,0.0,0.49,0.51,0.24,0.21,0.23,0.26,0.07,0.27,0.32,0.25,0.15,,,,,,,
0,https://www.niche.com/places-to-live/c/marshall-county-al/,B,B+,B+,B+,B,B minus,B,A minus,C+,B,B minus,"Marshall County is located in Alabama with a population of 95,643. In Marshall County, most residents own their homes. Many families live in Marshall County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,0.13,0.12,0.08,0.12,0.12,0.13,0.13,0.17,0.06,-0.5,0.13,-0.35,0.31,0.06896551724137945,0.31,0.14814814814814814,0.18,0.5,,,0,1,1,1,0,0.024,0.203,0.057,0.81,0.14,0.01,0.03,0.0,0.01,0.0,0.0,0.49,0.51,0.27,0.22,0.23,0.22,0.06,0.33,0.33,0.22,0.12,,,,,,,
0,https://www.niche.com/places-to-live/c/beckham-county-ok/,B+,A minus,B,B,B+,B minus,B,A minus,B minus,C minus,B+,"Beckham County is located in Oklahoma with a population of 22,268. In Beckham County, most residents own their homes. Many families live in Beckham County and residents tend to be conservative.",,,,,,,,0.34,0.66,,,,,,,,0.13,0.12,0.09,0.15,0.13,0.12,0.12,0.14,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.32,0.10344827586206917,0.36,0.33333333333333326,0.15,0.25,,,,,,,,0.02,0.165,0.023,0.75,0.15,0.03,0.04,0.02,0.0,0.0,0.0,0.54,0.46,0.24,0.22,0.18,0.29,0.07,0.35,0.29,0.19,0.16,,,,,,,
