,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Asian,Two or more races,Other race,American Indian or Alaska native,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/lee-county-va/,C+,B minus,C,C,C,D+,B minus,A,C minus,B,C,"Lee County is located in Virginia with a population of 23,948. In Lee County, most residents own their homes. Many retirees live in Lee County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.09,0.09,0.06,0.13,0.12,0.14,0.15,0.21,0.03,-0.75,0.08,-0.6000000000000001,0.31,0.06896551724137945,0.34,0.2592592592592593,0.23,0.9166666666666667,,,0,1,5,3,2,0.042,0.252,0.008,0.93,0.04,0.02,0.0,0.01,0.0,0.0,0.0,0.48,0.52,0.41,0.21,0.19,0.16,0.03,0.43,0.31,0.19,0.07
0,https://www.niche.com/places-to-live/c/ripley-county-mo/,C minus,B minus,B minus,C minus,C,B+,B minus,A,C minus,C+,C+,"Ripley County is located in Missouri with a population of 13,567. In Ripley County, most residents own their homes. Many retirees live in Ripley County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.14,0.09,0.07,0.12,0.11,0.12,0.14,0.21,0.03,-0.75,0.07,-0.6499999999999999,0.28,-0.0344827586206895,0.42,0.5555555555555554,0.2,0.6666666666666667,,,,,,,,0.03,0.251,0.002,0.95,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.5,0.5,0.36,0.25,0.21,0.16,0.01,0.41,0.38,0.15,0.06
0,https://www.niche.com/places-to-live/c/imperial-county-ca/,B,D+,B,C+,B,C minus,A,C minus,B,B,B+,"Imperial County is located in California with a population of 180,701. In Imperial County, most residents own their homes. Many families live in Imperial County and residents tend to be liberal.",,,,,,,,0.42,0.58,,,,,,,,,,,,,,,0.16,0.13,0.1,0.15,0.12,0.11,0.1,0.13,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.3,0.034482758620689724,0.24,-0.11111111111111116,0.3,1.5,,,1,9,9,2,2,0.08,0.24,0.15,0.11,0.02,0.84,0.01,0.01,0.0,0.01,0.0,0.49,0.51,0.3,0.18,0.2,0.25,0.07,0.44,0.27,0.17,0.12
0,https://www.niche.com/places-to-live/c/franklin-county-vt/,C,D+,B,C+,C,B minus,D+,C+,B,B+,B minus,"Franklin County is located in Vermont with a population of 49,116. In Franklin County, most residents own their homes. Many families and young professionals live in Franklin County and residents tend to lean liberal.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.13,0.09,0.08,0.12,0.13,0.14,0.15,0.16,0.08,-0.33333333333333326,0.16,-0.20000000000000007,0.29,0.0,0.38,0.40740740740740744,0.09,-0.25,,,1,0,0,0,0,0.025,0.087,0.009000000000000001,0.94,0.01,0.02,0.01,0.03,0.0,0.01,0.0,0.5,0.5,0.16,0.17,0.24,0.34,0.09,0.24,0.27,0.31,0.17
0,https://www.niche.com/places-to-live/c/henry-county-ky/,C minus,C,C,C,C+,B+,C+,B+,B minus,B minus,C minus,"Henry County is located in Kentucky with a population of 15,911. In Henry County, most residents own their homes. Many families live in Henry County and residents tend to be conservative.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.12,0.12,0.08,0.11,0.12,0.14,0.15,0.17,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.31,0.06896551724137945,0.41,0.5185185185185184,0.15,0.25,,,1,0,1,0,0,0.025,0.182,0.009000000000000001,0.91,0.03,0.03,0.01,0.02,0.0,0.0,0.0,0.5,0.5,0.2,0.22,0.27,0.25,0.05,0.29,0.35,0.24,0.11
0,https://www.niche.com/places-to-live/c/grainger-county-tn/,C,B minus,C,C minus,C,B+,B minus,A minus,C,B minus,D+,"Grainger County is located in Tennessee with a population of 23,101. In Grainger County, most residents own their homes. Many retirees live in Grainger County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.1,0.1,0.08,0.1,0.12,0.15,0.15,0.2,0.03,-0.75,0.07,-0.6499999999999999,0.25,-0.13793103448275856,0.43,0.5925925925925926,0.21,0.75,,,1,0,2,1,2,0.028999999999999998,0.17800000000000002,0.02,0.94,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.29,0.22,0.25,0.2,0.04,0.35,0.34,0.21,0.1
0,https://www.niche.com/places-to-live/c/sanders-county-mt/,B+,C minus,B,C minus,C,C+,B,C,B minus,B,B+,"Sanders County is located in Montana with a population of 11,681. In Sanders County, most residents own their homes. Many retirees live in Sanders County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.1,0.08,0.06,0.07,0.09,0.11,0.19,0.3,0.04,-0.6666666666666666,0.14,-0.29999999999999993,0.29,0.0,0.42,0.5555555555555554,0.11,-0.08333333333333326,,,,,,,,0.026000000000000002,0.159,0.009000000000000001,0.9,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.49,0.51,0.32,0.22,0.24,0.17,0.05,0.34,0.37,0.18,0.11
0,https://www.niche.com/places-to-live/c/wayne-county-mo/,C minus,B,C,C minus,C,B,B minus,A,C minus,B minus,B minus,"Wayne County is located in Missouri with a population of 13,195. In Wayne County, most residents own their homes. Many retirees live in Wayne County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.1,0.11,0.06,0.1,0.1,0.14,0.16,0.23,0.04,-0.6666666666666666,0.06,-0.7,0.28,-0.0344827586206895,0.39,0.4444444444444444,0.24,1.0,,,,,,,,0.027999999999999997,0.242,0.002,0.95,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.51,0.49,0.36,0.29,0.19,0.15,0.02,0.42,0.32,0.17,0.08
0,https://www.niche.com/places-to-live/c/lemhi-county-id/,C,C minus,B minus,C minus,C,B,B,C,A minus,B minus,B+,"Lemhi County is located in Idaho with a population of 7,847. In Lemhi County, most residents own their homes. Many retirees live in Lemhi County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.11,0.08,0.05,0.08,0.1,0.1,0.18,0.29,0.08,-0.33333333333333326,0.15,-0.2500000000000001,0.39,0.3448275862068968,0.3,0.11111111111111094,0.08,-0.33333333333333326,,,,,,,,0.022000000000000002,0.12,0.013000000000000001,0.93,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.49,0.51,0.32,0.23,0.21,0.21,0.03,0.34,0.35,0.2,0.11
0,https://www.niche.com/places-to-live/c/martin-county-mn/,B,B+,B,B minus,C+,B,C minus,A minus,A minus,C,A minus,"Martin County is located in Minnesota with a population of 19,852. In Martin County, most residents own their homes. Many retirees live in Martin County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.13,0.09,0.07,0.11,0.09,0.11,0.16,0.23,0.06,-0.5,0.15,-0.2500000000000001,0.35,0.2068965517241379,0.38,0.40740740740740744,0.07,-0.41666666666666663,,,,,,,,0.026000000000000002,0.13699999999999998,0.004,0.93,0.0,0.04,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.21,0.2,0.25,0.26,0.07,0.27,0.29,0.29,0.16
0,https://www.niche.com/places-to-live/c/polk-county-tx/,C+,A minus,B minus,B,A minus,B,B,A minus,C+,B+,C+,"Polk County is located in Texas with a population of 48,913. In Polk County, most residents own their homes. Many retirees live in Polk County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.11,0.09,0.08,0.12,0.12,0.13,0.17,0.18,0.04,-0.6666666666666666,0.09,-0.55,0.29,0.0,0.39,0.4444444444444444,0.18,0.5,,,0,0,0,0,1,0.040999999999999995,0.179,0.042,0.71,0.1,0.15,0.01,0.02,0.0,0.01,0.0,0.46,0.54,0.24,0.22,0.24,0.21,0.08,0.31,0.33,0.23,0.14
0,https://www.niche.com/places-to-live/c/gray-county-ks/,B,A minus,C,B,B,B minus,B+,A minus,C+,C minus,B+,"Gray County is located in Kansas with a population of 6,039. In Gray County, most residents own their homes. Many families live in Gray County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.15,0.14,0.08,0.11,0.13,0.11,0.13,0.15,0.06,-0.5,0.15,-0.2500000000000001,0.35,0.2068965517241379,0.22,-0.18518518518518523,0.23,0.9166666666666667,,,,,,,,0.019,0.057,0.086,0.82,0.0,0.16,0.0,0.02,0.0,0.0,0.0,0.5,0.5,0.11,0.19,0.33,0.3,0.08,0.23,0.29,0.3,0.18
0,https://www.niche.com/places-to-live/c/jefferson-county-ne/,B,B,B,B minus,C,B+,A,A minus,C+,B,B+,"Jefferson County is located in Nebraska with a population of 7,144. In Jefferson County, most residents own their homes. Many retirees live in Jefferson County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.13,0.09,0.06,0.1,0.1,0.12,0.17,0.24,0.04,-0.6666666666666666,0.14,-0.29999999999999993,0.36,0.24137931034482762,0.37,0.37037037037037024,0.09,-0.25,,,,,,,,0.01,0.114,0.009000000000000001,0.93,0.01,0.04,0.0,0.01,0.0,0.0,0.0,0.51,0.49,0.28,0.22,0.28,0.18,0.04,0.28,0.34,0.27,0.11
0,https://www.niche.com/places-to-live/c/madison-county-in/,B minus,B,A minus,B,B minus,B minus,B minus,A minus,B minus,B,B minus,"Madison County is located in Indiana with a population of 129,455. In Madison County, most residents own their homes. Many families live in Madison County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.11,0.1,0.09,0.13,0.12,0.13,0.13,0.18,0.06,-0.5,0.12,-0.4,0.31,0.06896551724137945,0.39,0.4444444444444444,0.12,0.0,,,3,0,0,1,0,0.034,0.163,0.013000000000000001,0.85,0.08,0.04,0.01,0.02,0.0,0.0,0.0,0.5,0.5,0.24,0.22,0.24,0.25,0.05,0.3,0.32,0.26,0.13
0,https://www.niche.com/places-to-live/c/webster-county-ia/,C+,B minus,A minus,B minus,B minus,B,C,A minus,B+,B minus,A,"Webster County is located in Iowa with a population of 36,545. In Webster County, most residents own their homes. Residents of Webster County tend to lean conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.12,0.09,0.11,0.12,0.11,0.12,0.15,0.18,0.05,-0.5833333333333333,0.15,-0.2500000000000001,0.37,0.27586206896551735,0.34,0.2592592592592593,0.1,-0.16666666666666663,,,,,,,,0.026000000000000002,0.13699999999999998,0.018000000000000002,0.87,0.05,0.05,0.01,0.01,0.0,0.0,0.0,0.48,0.52,0.26,0.22,0.23,0.23,0.06,0.3,0.32,0.25,0.13
0,https://www.niche.com/places-to-live/c/pipestone-county-mn/,B minus,B+,B,B,B minus,B minus,C,A,C+,C+,B,"Pipestone County is located in Minnesota with a population of 9,191. In Pipestone County, most residents own their homes. Many retirees live in Pipestone County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.14,0.12,0.07,0.11,0.1,0.12,0.14,0.21,0.04,-0.6666666666666666,0.17,-0.15000000000000002,0.33,0.13793103448275867,0.35,0.29629629629629606,0.1,-0.16666666666666663,,,,,,,,0.018000000000000002,0.11599999999999999,0.047,0.88,0.0,0.07,0.0,0.03,0.0,0.02,0.0,0.51,0.49,0.22,0.22,0.24,0.26,0.06,0.27,0.31,0.28,0.14
0,https://www.niche.com/places-to-live/c/marshall-county-tn/,B+,B+,B minus,B+,B minus,B+,B minus,A minus,B minus,B,C,"Marshall County is located in Tennessee with a population of 32,965. In Marshall County, most residents own their homes. Many families live in Marshall County and residents tend to be conservative.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.13,0.11,0.07,0.13,0.13,0.14,0.14,0.16,0.04,-0.6666666666666666,0.1,-0.5,0.29,0.0,0.41,0.5185185185185184,0.15,0.25,,,1,5,8,1,0,0.037000000000000005,0.139,0.024,0.85,0.08,0.05,0.0,0.01,0.01,0.0,0.0,0.51,0.49,0.19,0.24,0.26,0.25,0.05,0.26,0.35,0.28,0.11
0,https://www.niche.com/places-to-live/c/jefferson-county-il/,B minus,B,B+,B minus,B minus,B,B minus,A minus,B+,B minus,B+,"Jefferson County is located in Illinois with a population of 37,985. In Jefferson County, most residents own their homes. Many families live in Jefferson County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.13,0.09,0.08,0.12,0.12,0.13,0.13,0.19,0.07,-0.41666666666666663,0.11,-0.45000000000000007,0.39,0.3448275862068968,0.31,0.14814814814814814,0.13,0.08333333333333348,,,,,,,,0.044000000000000004,0.16899999999999998,0.008,0.86,0.08,0.03,0.01,0.02,0.0,0.0,0.0,0.49,0.51,0.24,0.21,0.24,0.24,0.06,0.29,0.31,0.25,0.14
0,https://www.niche.com/places-to-live/c/phillips-county-ks/,B,B+,B,B,C,B,B minus,A,C,C,B+,"Phillips County is located in Kansas with a population of 5,340. In Phillips County, most residents own their homes. Many retirees live in Phillips County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.13,0.09,0.08,0.1,0.1,0.11,0.15,0.23,0.06,-0.5,0.15,-0.2500000000000001,0.34,0.1724137931034484,0.37,0.37037037037037024,0.08,-0.33333333333333326,,,,,,,,0.018000000000000002,0.095,0.013000000000000001,0.94,0.01,0.03,0.01,0.01,0.0,0.0,0.0,0.51,0.49,0.21,0.21,0.29,0.23,0.05,0.27,0.35,0.26,0.12
0,https://www.niche.com/places-to-live/c/randolph-county-nc/,B,B,C+,B,B,C+,B+,A minus,B,B+,B minus,"Randolph County is located in North Carolina with a population of 143,118. In Randolph County, most residents own their homes. Many families live in Randolph County and residents tend to be conservative.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.12,0.11,0.08,0.12,0.12,0.15,0.14,0.17,0.04,-0.6666666666666666,0.11,-0.45000000000000007,0.32,0.10344827586206917,0.34,0.2592592592592593,0.19,0.5833333333333335,,,1,0,2,2,0,0.028999999999999998,0.15,0.046,0.79,0.06,0.11,0.01,0.02,0.0,0.0,0.0,0.51,0.49,0.24,0.23,0.25,0.23,0.05,0.28,0.36,0.26,0.11
0,https://www.niche.com/places-to-live/c/kossuth-county-ia/,B,B+,B,B minus,C,B+,C,A,B,C+,A,"Kossuth County is located in Iowa with a population of 14,978. In Kossuth County, most residents own their homes. Many retirees live in Kossuth County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.12,0.1,0.08,0.1,0.1,0.11,0.16,0.23,0.04,-0.6666666666666666,0.14,-0.29999999999999993,0.39,0.3448275862068968,0.37,0.37037037037037024,0.06,-0.5,,,,,,,,0.019,0.10800000000000001,0.008,0.95,0.01,0.03,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.21,0.18,0.27,0.29,0.06,0.24,0.29,0.32,0.15
0,https://www.niche.com/places-to-live/c/moultrie-county-il/,B,B,B+,B minus,C,A,B minus,A minus,A minus,B,B+,"Moultrie County is located in Illinois with a population of 14,641. In Moultrie County, most residents own their homes. Many families and retirees live in Moultrie County and residents tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.14,0.11,0.07,0.12,0.12,0.12,0.13,0.19,0.07,-0.41666666666666663,0.12,-0.4,0.33,0.13793103448275867,0.33,0.2222222222222221,0.15,0.25,,,,,,,,0.019,0.07200000000000001,0.006,0.97,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.51,0.49,0.16,0.2,0.26,0.3,0.09,0.23,0.31,0.29,0.17
0,https://www.niche.com/places-to-live/c/hendry-county-fl/,C,B minus,B,B,A,B minus,A,A minus,B minus,A minus,A minus,"Hendry County is located in Florida with a population of 40,732. In Hendry County, most residents own their homes. Many families live in Hendry County and residents tend to lean conservative.",,,,,,,,0.35,0.65,,,,,,,,,,,,,,,0.14,0.13,0.1,0.14,0.12,0.13,0.11,0.13,0.03,-0.75,0.05,-0.75,0.24,-0.1724137931034483,0.34,0.2592592592592593,0.34,1.8333333333333335,,,,,,,,0.046,0.251,0.185,0.32,0.11,0.54,0.01,0.01,0.0,0.01,0.0,0.47,0.53,0.3,0.25,0.19,0.22,0.04,0.35,0.39,0.19,0.07
0,https://www.niche.com/places-to-live/c/kewaunee-county-wi/,B+,B+,B+,B,C,B,C+,B+,B minus,B+,B minus,"Kewaunee County is located in Wisconsin with a population of 20,387. In Kewaunee County, most residents own their homes. Many retirees live in Kewaunee County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.1,0.11,0.07,0.1,0.12,0.14,0.15,0.2,0.05,-0.5833333333333333,0.15,-0.2500000000000001,0.34,0.1724137931034484,0.4,0.4814814814814814,0.07,-0.41666666666666663,,,0,2,0,0,0,0.015,0.078,0.017,0.94,0.01,0.03,0.0,0.01,0.0,0.0,0.0,0.49,0.51,0.16,0.17,0.24,0.36,0.07,0.24,0.28,0.32,0.16
0,https://www.niche.com/places-to-live/c/finney-county-ks/,B minus,B minus,B,B,A,B,B minus,B+,B minus,C minus,A,"Finney County is located in Kansas with a population of 36,750. In Finney County, most residents own their homes. Many families live in Finney County and residents tend to be conservative.",,,,,,,,0.36,0.64,,,,,,,,,,,,,,,0.18,0.13,0.11,0.14,0.12,0.12,0.11,0.11,0.06,-0.5,0.11,-0.45000000000000007,0.32,0.10344827586206917,0.22,-0.18518518518518523,0.29,1.4166666666666665,,,,,,,,0.028999999999999998,0.122,0.141,0.41,0.03,0.5,0.04,0.02,0.0,0.0,0.0,0.49,0.51,0.17,0.18,0.27,0.31,0.07,0.26,0.3,0.31,0.13
0,https://www.niche.com/places-to-live/c/stephenson-county-il/,B,C+,B+,B,B,C+,C+,B+,B+,B+,B+,"Stephenson County is located in Illinois with a population of 45,093. In Stephenson County, most residents own their homes. Many retirees live in Stephenson County and residents tend to lean conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.12,0.09,0.07,0.1,0.11,0.13,0.15,0.22,0.06,-0.5,0.13,-0.35,0.38,0.3103448275862071,0.35,0.29629629629629606,0.07,-0.41666666666666663,,,,,,,,0.044000000000000004,0.134,0.01,0.82,0.1,0.04,0.01,0.03,0.0,0.0,0.0,0.52,0.48,0.25,0.21,0.25,0.23,0.06,0.26,0.34,0.26,0.14
0,https://www.niche.com/places-to-live/c/mercer-county-wv/,C+,B,B+,B minus,C+,C,B,A minus,B,B+,B,"Mercer County is located in West Virginia with a population of 59,919. In Mercer County, most residents own their homes. Many families and retirees live in Mercer County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.12,0.08,0.09,0.12,0.11,0.12,0.14,0.21,0.07,-0.41666666666666663,0.13,-0.35,0.25,-0.13793103448275856,0.39,0.4444444444444444,0.17,0.41666666666666674,,,3,3,17,5,2,0.036000000000000004,0.19699999999999998,0.003,0.9,0.06,0.01,0.01,0.02,0.0,0.0,0.0,0.53,0.47,0.32,0.24,0.23,0.18,0.03,0.34,0.34,0.23,0.08
0,https://www.niche.com/places-to-live/c/faribault-county-mn/,B,A minus,B,B minus,C+,C+,C minus,A,B,C+,B,"Faribault County is located in Minnesota with a population of 13,801. In Faribault County, most residents own their homes. Many retirees live in Faribault County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.12,0.1,0.07,0.1,0.11,0.12,0.16,0.23,0.04,-0.6666666666666666,0.14,-0.29999999999999993,0.36,0.24137931034482762,0.38,0.40740740740740744,0.07,-0.41666666666666663,,,,,,,,0.022000000000000002,0.115,0.015,0.91,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.5,0.5,0.23,0.19,0.25,0.28,0.05,0.25,0.32,0.3,0.13
0,https://www.niche.com/places-to-live/c/richmond-county-ga/,C minus,C minus,A,B minus,A,C,B+,B,B+,B+,A minus,"Richmond County is located in Georgia with a population of 201,852. In Richmond County, most residents own their homes. Many families and young professionals live in Richmond County and residents tend to be liberal.",,,,,,,,0.47,0.53,,,,,,,,,,,,,,,0.13,0.1,0.11,0.16,0.12,0.11,0.13,0.14,0.08,-0.33333333333333326,0.13,-0.35,0.31,0.06896551724137945,0.31,0.14814814814814814,0.16,0.3333333333333335,,,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/de-witt-county-il/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/leon-county-tx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/greer-county-ok/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/hansford-county-tx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/benton-county-ia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/lancaster-county-sc/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/fayette-county-tx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/howard-county-in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/oconee-county-sc/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/ellis-county-tx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/placer-county-ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/grenada-county-ms/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/hancock-county-in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/santa-rosa-county-fl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/butler-county-pa/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/coffee-county-al/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/san-miguel-county-co/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/barnes-county-nd/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/stark-county-oh/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/clinton-county-mi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/walton-county-fl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/calhoun-county-al/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/somervell-county-tx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/lafayette-county-fl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/piatt-county-il/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/woodbury-county-ia/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/pulaski-county-mo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/fairfield-county-oh/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.niche.com/places-to-live/c/greenwood-county-sc/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
